certificationID,employeeID,typeID
BDGE3284353,079838781IBM,
BDGE7148577,079838781IBM,
BDGE6455286,079838781IBM,
BDGE9294564,079838781IBM,
BDGE4746539,079838781IBM,
BDGE6348676,079838781IBM,
BDGE3783868,079838781IBM,
BDGE6261968,079838781IBM,
BDGE8496443,079838781IBM,
BDGE3122155,001326781IBM,
BDGE7799641,001326781IBM,
BDGE9755972,001326781IBM,
BDGE2219247,001326781IBM,
BDGE2274243,001326781IBM,
BDGE6299693,070637781IBM,
BDGE9545348,070637781IBM,
BDGE4145152,070637781IBM,
BDGE5897975,070637781IBM,
BDGE1582969,070637781IBM,
BDGE9758451,070637781IBM,
BDGE7972716,070637781IBM,
BDGE9485414,003478781IBM,
BDGE5231585,003478781IBM,
BDGE3913575,003478781IBM,
BDGE3963747,049655781IBM,
BDGE2281992,049655781IBM,
BDGE1424999,049655781IBM,
BDGE4939946,049655781IBM,
BDGE8618329,049655781IBM,
BDGE5229481,049655781IBM,
BDGE9335162,049655781IBM,
BDGE3687314,049655781IBM,
BDGE3861294,049655781IBM,
BDGE8568821,049655781IBM,
BDGE6812784,049655781IBM,
BDGE6782596,049655781IBM,
BDGE5283141,049655781IBM,
BDGE1528656,049655781IBM,
BDGE4786926,108485781IBM,
BDGE6433135,108485781IBM,
BDGE2191313,108485781IBM,
BDGE8933331,108485781IBM,
BDGE2155173,108485781IBM,
BDGE2478926,108485781IBM,
BDGE4565165,108485781IBM,
BDGE1929776,108485781IBM,
BDGE9984247,107697781IBM,
BDGE9286291,107697781IBM,
BDGE6993275,107697781IBM,
BDGE5991726,107697781IBM,
BDGE6837669,003101781IBM,
BDGE6375156,003101781IBM,
BDGE5935967,003101781IBM,
BDGE4955343,108353781IBM,
BDGE7756912,108353781IBM,
BDGE4338975,108353781IBM,
BDGE8248487,108353781IBM,
BDGE8329649,108353781IBM,
BDGE7777371,108353781IBM,
BDGE3198953,108353781IBM,
BDGE9876621,108353781IBM,
BDGE8987168,108353781IBM,
BDGE7637111,079912781IBM,
BDGE8557958,079912781IBM,
BDGE1892321,079912781IBM,
BDGE8442429,079912781IBM,
BDGE8849581,079912781IBM,
BDGE7465639,079912781IBM,
BDGE6294651,052355781IBM,
BDGE7251433,052355781IBM,
BDGE2841962,052355781IBM,
BDGE5393352,052355781IBM,
BDGE3484598,052355781IBM,
BDGE7883121,052355781IBM,
BDGE2891258,052355781IBM,
BDGE6859379,052355781IBM,
BDGE3345635,052355781IBM,
BDGE3467822,052355781IBM,
BDGE2749245,052355781IBM,
BDGE4829585,052355781IBM,
BDGE2214658,052355781IBM,
BDGE4121886,052355781IBM,
BDGE3641846,052355781IBM,
BDGE6987154,052355781IBM,
BDGE7117616,052355781IBM,
BDGE4593912,052355781IBM,
BDGE2622545,052355781IBM,
BDGE8351237,052355781IBM,
BDGE4284331,052355781IBM,
BDGE3923127,07514A781IBM,
BDGE2238726,07514A781IBM,
BDGE3675589,07514A781IBM,
BDGE3612296,07514A781IBM,
BDGE6399316,07514A781IBM,
BDGE8327956,07514A781IBM,
BDGE3125475,07514A781IBM,
BDGE8276131,07514A781IBM,
BDGE5942658,07514A781IBM,
BDGE6128649,07514A781IBM,
BDGE9787126,07514A781IBM,
BDGE9368867,07514A781IBM,
BDGE3678366,07514A781IBM,
BDGE6859144,07514A781IBM,
BDGE7928393,07514A781IBM,
BDGE5994458,07514A781IBM,
BDGE4171562,07514A781IBM,
BDGE1134855,07514A781IBM,
BDGE5275355,07514A781IBM,
BDGE7359187,07514A781IBM,
BDGE5886615,07514A781IBM,
BDGE7877387,07514A781IBM,
BDGE1518841,07514A781IBM,
BDGE5612863,07514A781IBM,
BDGE3328433,07514A781IBM,
BDGE3273763,07514A781IBM,
BDGE1166653,07514A781IBM,
BDGE7846396,07514A781IBM,
BDGE8644429,07514A781IBM,
BDGE4594715,07514A781IBM,
BDGE5774226,07514A781IBM,
BDGE1347246,07514A781IBM,
BDGE2986649,106151781IBM,
BDGE3182242,106151781IBM,
BDGE2191124,106151781IBM,
BDGE8424941,106151781IBM,
BDGE9324646,000623781IBM,
BDGE7399938,000623781IBM,
BDGE9811883,000623781IBM,
BDGE3156241,000623781IBM,
BDGE3232159,000623781IBM,
BDGE9838949,000623781IBM,
BDGE3316786,000623781IBM,
BDGE4979529,000623781IBM,
BDGE8434393,000623781IBM,
BDGE6263312,000623781IBM,
BDGE6463233,000623781IBM,
BDGE4777212,103341781IBM,
BDGE3861833,103341781IBM,
BDGE7983559,103341781IBM,
BDGE9623666,103341781IBM,
BDGE5887212,103341781IBM,
BDGE1976847,103341781IBM,
BDGE1627725,103341781IBM,
BDGE5923629,103341781IBM,
BDGE4127615,103341781IBM,
BDGE9689238,103341781IBM,
BDGE2641952,042624781IBM,
BDGE1494774,042624781IBM,
BDGE3929266,070614781IBM,
BDGE2932685,070614781IBM,
BDGE4999595,070614781IBM,
BDGE4557511,070614781IBM,
BDGE9789891,070614781IBM,
BDGE6265885,070614781IBM,
BDGE9738999,070614781IBM,
BDGE4514222,070229781IBM,
BDGE4598767,070229781IBM,
BDGE9831598,070229781IBM,
BDGE7439444,070229781IBM,
BDGE8336211,070229781IBM,
BDGE1867917,070229781IBM,
BDGE7669842,070229781IBM,
BDGE5432379,070229781IBM,
BDGE8473655,000800781IBM,
BDGE2799853,000800781IBM,
BDGE8877918,000800781IBM,
BDGE2423292,070647781IBM,
BDGE6425436,070647781IBM,
BDGE3992976,070647781IBM,
BDGE6828977,070647781IBM,
BDGE4372792,070647781IBM,
BDGE3153511,070647781IBM,
BDGE7826956,070647781IBM,
BDGE3898438,070647781IBM,
BDGE3282891,000707781IBM,
BDGE3274237,000336781IBM,
BDGE7877128,000336781IBM,
BDGE5992666,000336781IBM,
BDGE7328774,000336781IBM,
BDGE6134458,000336781IBM,
BDGE1483391,000336781IBM,
BDGE1416992,000336781IBM,
BDGE1872194,000336781IBM,
BDGE1999146,070992781IBM,
BDGE1928399,070992781IBM,
BDGE3894746,000170781IBM,
BDGE3174168,000170781IBM,
BDGE2967793,000170781IBM,
BDGE1884722,000170781IBM,
BDGE1967215,000170781IBM,
BDGE8125858,000170781IBM,
BDGE2935183,055402781IBM,
BDGE3496917,055402781IBM,
BDGE4711183,055402781IBM,
BDGE1158582,055402781IBM,
BDGE3936694,055402781IBM,
BDGE2123547,003111781IBM,
BDGE8219722,003111781IBM,
BDGE4498553,003111781IBM,
BDGE8429467,003111781IBM,
BDGE6641642,003111781IBM,
BDGE7412934,003111781IBM,
BDGE8464845,000856781IBM,
BDGE3724296,000856781IBM,
BDGE1156692,000856781IBM,
BDGE6442245,000856781IBM,
BDGE8352728,001875781IBM,
BDGE9418444,001875781IBM,
BDGE6254369,001875781IBM,
BDGE2994156,001875781IBM,
BDGE4174242,001875781IBM,
BDGE3272894,001875781IBM,
BDGE7338946,001875781IBM,
BDGE6477161,000794781IBM,
BDGE7652313,000794781IBM,
BDGE2971762,000794781IBM,
BDGE1521988,000794781IBM,
BDGE9785771,109441781IBM,
BDGE1277915,109441781IBM,
BDGE4337488,078668781IBM,
BDGE9229771,078668781IBM,
BDGE6942768,078668781IBM,
BDGE4367159,078668781IBM,
BDGE2144363,078668781IBM,
BDGE7942544,078668781IBM,
BDGE6642651,078668781IBM,
BDGE8227773,078668781IBM,
BDGE9712589,078668781IBM,
BDGE4198367,078668781IBM,
BDGE6828866,078668781IBM,
BDGE3177961,078668781IBM,
BDGE4973161,078668781IBM,
BDGE6314747,078668781IBM,
BDGE9293389,078668781IBM,
BDGE7214167,078668781IBM,
BDGE7974659,078668781IBM,
BDGE9228374,078668781IBM,
BDGE9215762,078668781IBM,
BDGE8291724,078668781IBM,
BDGE8829278,001159781IBM,
BDGE4185136,001159781IBM,
BDGE3669783,001159781IBM,
BDGE7591775,001159781IBM,
BDGE1453478,001159781IBM,
BDGE6836857,001159781IBM,
BDGE8893871,040155781IBM,
BDGE3651477,040155781IBM,
BDGE3787118,040155781IBM,
BDGE2782898,040155781IBM,
BDGE1651996,040155781IBM,
BDGE9393251,040155781IBM,
BDGE5475474,040155781IBM,
BDGE2787715,040155781IBM,
BDGE2473899,040155781IBM,
BDGE9546844,070972781IBM,
BDGE2832942,070972781IBM,
BDGE7537692,070972781IBM,
BDGE1756445,070972781IBM,
BDGE1716627,070972781IBM,
BDGE3577947,070972781IBM,
BDGE5246174,070972781IBM,
BDGE9434772,070972781IBM,
BDGE9637333,070972781IBM,
BDGE4249821,070972781IBM,
BDGE8387193,070972781IBM,
BDGE6215644,070972781IBM,
BDGE6681954,070972781IBM,
BDGE8119683,001965781IBM,
BDGE7932527,076752781IBM,
BDGE9244486,067382781IBM,
BDGE4735716,067382781IBM,
BDGE7835877,067382781IBM,
BDGE1148184,067382781IBM,
BDGE9756475,067382781IBM,
BDGE5679135,067382781IBM,
BDGE9536952,067382781IBM,
BDGE4771864,067382781IBM,
BDGE9876797,067382781IBM,
BDGE6786871,067382781IBM,
BDGE4757214,067382781IBM,
BDGE6988991,067382781IBM,
BDGE5512647,067382781IBM,
BDGE7682512,067382781IBM,
BDGE6399982,067382781IBM,
BDGE2557925,067382781IBM,
BDGE5866117,067382781IBM,
BDGE2589676,103807781IBM,
BDGE1846478,070752781IBM,
BDGE3413137,070752781IBM,
BDGE6458863,070752781IBM,
BDGE9137171,070752781IBM,
BDGE3873535,070752781IBM,
BDGE7181559,070752781IBM,
BDGE2438538,07574A781IBM,
BDGE4771577,000202781IBM,
BDGE8799443,000202781IBM,
BDGE1192326,000202781IBM,
BDGE8222994,000202781IBM,
BDGE6179577,000202781IBM,
BDGE5522735,103789781IBM,
BDGE8248561,103789781IBM,
BDGE7944541,103789781IBM,
BDGE9981184,070646781IBM,
BDGE8449415,059074781IBM,
BDGE7948116,059074781IBM,
BDGE7734581,059074781IBM,
BDGE1726491,059074781IBM,
BDGE2676785,059074781IBM,
BDGE7659999,059074781IBM,
BDGE4719945,059074781IBM,
BDGE9219888,059074781IBM,
BDGE1739339,059074781IBM,
BDGE9291687,059074781IBM,
BDGE8368175,059074781IBM,
BDGE2699184,103297781IBM,
BDGE9281914,103297781IBM,
BDGE7939363,108423781IBM,
BDGE7955895,040331781IBM,
BDGE3382866,040331781IBM,
BDGE5658998,040331781IBM,
BDGE7768315,040331781IBM,
BDGE3891446,040331781IBM,
BDGE2924899,040331781IBM,
BDGE6841847,040331781IBM,
BDGE8589556,040331781IBM,
BDGE2864975,040331781IBM,
BDGE6686792,040331781IBM,
BDGE9928613,040331781IBM,
BDGE4914434,060159781IBM,
BDGE7951367,060159781IBM,
BDGE2775667,060159781IBM,
BDGE8998166,060159781IBM,
BDGE4649194,060159781IBM,
BDGE7415442,060159781IBM,
BDGE8365156,060159781IBM,
BDGE4245959,060159781IBM,
BDGE3127292,060159781IBM,
BDGE2934754,060159781IBM,
BDGE5535987,060159781IBM,
BDGE3265545,060159781IBM,
BDGE1481337,060159781IBM,
BDGE5478635,060159781IBM,
BDGE7477643,060159781IBM,
BDGE3886264,060159781IBM,
BDGE5562767,060159781IBM,
BDGE6358446,060159781IBM,
BDGE6113993,060159781IBM,
BDGE6877498,060159781IBM,
BDGE1523827,060159781IBM,
BDGE1142563,060159781IBM,
BDGE6748822,060159781IBM,
BDGE6834272,000174781IBM,
BDGE9344857,000174781IBM,
BDGE6824537,000174781IBM,
BDGE7892859,000174781IBM,
BDGE9282975,000174781IBM,
BDGE7467482,000174781IBM,
BDGE4586353,000174781IBM,
BDGE9818144,076593781IBM,
BDGE1523491,076593781IBM,
BDGE7563642,076593781IBM,
BDGE8417267,076593781IBM,
BDGE6634127,076593781IBM,
BDGE4924982,076593781IBM,
BDGE3553393,07998C781IBM,
BDGE1825582,07998C781IBM,
BDGE7319537,07998C781IBM,
BDGE7511298,07998C781IBM,
BDGE6682563,07998C781IBM,
BDGE3834822,07998C781IBM,
BDGE4912469,07998C781IBM,
BDGE5676767,07998C781IBM,
BDGE2583239,07998C781IBM,
BDGE9192887,07998C781IBM,
BDGE6161555,07998C781IBM,
BDGE7367548,07998C781IBM,
BDGE4552694,107172781IBM,
BDGE1875242,107172781IBM,
BDGE9369469,107172781IBM,
BDGE9573292,107172781IBM,
BDGE4492964,001808781IBM,
BDGE8468961,001808781IBM,
BDGE2891488,001808781IBM,
BDGE7451719,001808781IBM,
BDGE9631465,001808781IBM,
BDGE9859369,001790781IBM,
BDGE8443577,001792781IBM,
BDGE2187162,077404781IBM,
BDGE3119279,077404781IBM,
BDGE9436985,077404781IBM,
BDGE8514787,077404781IBM,
BDGE5375855,077404781IBM,
BDGE4351196,077404781IBM,
BDGE9648864,077404781IBM,
BDGE3586187,077404781IBM,
BDGE7256716,048948781IBM,
BDGE3911633,048948781IBM,
BDGE1319738,048948781IBM,
BDGE9284942,048948781IBM,
BDGE4331541,048948781IBM,
BDGE7797561,048948781IBM,
BDGE7289134,080113781IBM,
BDGE8741336,080113781IBM,
BDGE5869761,106994781IBM,
BDGE9291832,106994781IBM,
BDGE9788714,000136781IBM,
BDGE2793361,000136781IBM,
BDGE1846328,06837A781IBM,
BDGE5992632,06837A781IBM,
BDGE6629657,06837A781IBM,
BDGE3693946,06837A781IBM,
BDGE9557432,06837A781IBM,
BDGE5323186,06837A781IBM,
BDGE6787453,06837A781IBM,
BDGE9152811,06837A781IBM,
BDGE7781344,06837A781IBM,
BDGE6485413,06837A781IBM,
BDGE3317939,06837A781IBM,
BDGE9317796,06837A781IBM,
BDGE5692845,06837A781IBM,
BDGE2416659,06837A781IBM,
BDGE4285655,06391C781IBM,
BDGE3951934,06391C781IBM,
BDGE7717275,06391C781IBM,
BDGE7426972,06391C781IBM,
BDGE2867183,06391C781IBM,
BDGE8533931,06391C781IBM,
BDGE1859162,06391C781IBM,
BDGE4459559,06391C781IBM,
BDGE8389233,06391C781IBM,
BDGE2572719,011942781IBM,
BDGE7177476,011942781IBM,
BDGE9295236,011942781IBM,
BDGE1327312,011942781IBM,
BDGE5561798,011942781IBM,
BDGE2465716,011942781IBM,
BDGE9927128,011942781IBM,
BDGE2181247,001793781IBM,
BDGE9664581,001793781IBM,
BDGE1729757,001793781IBM,
BDGE6717111,001793781IBM,
BDGE9466874,075903781IBM,
BDGE6837848,080676781IBM,
BDGE6535469,080676781IBM,
BDGE6221371,080676781IBM,
BDGE3629275,107821781IBM,
BDGE9245311,107821781IBM,
BDGE3244114,07998D781IBM,
BDGE9941111,07998D781IBM,
BDGE6175861,07998D781IBM,
BDGE5933899,07998D781IBM,
BDGE3692146,07998D781IBM,
BDGE8966489,07590B781IBM,
BDGE4757857,07590B781IBM,
BDGE6667782,000150781IBM,
BDGE2225236,000150781IBM,
BDGE5627689,000150781IBM,
BDGE8624956,000150781IBM,
BDGE4918211,000150781IBM,
BDGE2427786,000150781IBM,
BDGE5946822,000150781IBM,
BDGE5196649,000150781IBM,
BDGE3742431,000150781IBM,
BDGE9377263,000150781IBM,
BDGE7455127,07986C781IBM,
BDGE9777574,07986C781IBM,
BDGE7418765,07986C781IBM,
BDGE3554584,07986C781IBM,
BDGE8736596,001794781IBM,
BDGE5725965,001794781IBM,
BDGE6268166,001794781IBM,
BDGE3776142,001794781IBM,
BDGE3266734,080663781IBM,
BDGE5561983,080663781IBM,
BDGE3542371,080663781IBM,
BDGE2841384,080663781IBM,
BDGE5759242,080663781IBM,
BDGE3599843,080663781IBM,
BDGE4212768,080663781IBM,
BDGE5648123,080663781IBM,
BDGE4438449,080663781IBM,
BDGE7876677,080663781IBM,
BDGE4185373,080663781IBM,
BDGE5828633,080663781IBM,
BDGE8967654,080663781IBM,
BDGE2174185,080663781IBM,
BDGE6567214,070683781IBM,
BDGE9615917,070683781IBM,
BDGE4192291,070683781IBM,
BDGE2626148,070683781IBM,
BDGE8795739,070683781IBM,
BDGE4716829,070683781IBM,
BDGE6789136,070683781IBM,
BDGE3484852,070683781IBM,
BDGE7811434,070683781IBM,
BDGE3414364,070683781IBM,
BDGE8238378,070683781IBM,
BDGE5286714,070683781IBM,
BDGE5736789,070683781IBM,
BDGE6922551,070683781IBM,
BDGE3313461,070683781IBM,
BDGE5521318,070683781IBM,
BDGE5328436,070683781IBM,
BDGE4857956,070683781IBM,
BDGE1639477,070683781IBM,
BDGE3275767,070683781IBM,
BDGE9458238,104025781IBM,
BDGE1844583,104025781IBM,
BDGE2728845,104025781IBM,
BDGE7422874,071016781IBM,
BDGE3158222,071016781IBM,
BDGE7127291,071016781IBM,
BDGE1842956,071016781IBM,
BDGE3815825,071016781IBM,
BDGE1736284,071016781IBM,
BDGE6535269,071016781IBM,
BDGE9212814,071016781IBM,
BDGE1493417,071016781IBM,
BDGE7756911,070901781IBM,
BDGE3572859,070901781IBM,
BDGE1652627,070901781IBM,
BDGE2121938,070901781IBM,
BDGE3665952,001367781IBM,
BDGE9132899,001367781IBM,
BDGE4914656,001367781IBM,
BDGE3788274,001367781IBM,
BDGE9839473,001367781IBM,
BDGE4549726,001367781IBM,
BDGE9187222,001367781IBM,
BDGE4951743,001367781IBM,
BDGE7354321,001367781IBM,
BDGE4737688,001367781IBM,
BDGE5351895,001367781IBM,
BDGE4464319,001367781IBM,
BDGE4427456,001367781IBM,
BDGE4957342,001367781IBM,
BDGE9233126,070890781IBM,
BDGE7615568,070890781IBM,
BDGE2398319,070890781IBM,
BDGE9957287,070890781IBM,
BDGE3566579,070890781IBM,
BDGE1115616,070890781IBM,
BDGE1148578,070890781IBM,
BDGE2454845,070890781IBM,
BDGE7135955,070890781IBM,
BDGE2571693,070890781IBM,
BDGE2796697,070890781IBM,
BDGE7515836,070890781IBM,
BDGE8563723,070890781IBM,
BDGE3711739,070890781IBM,
BDGE9639239,108971781IBM,
BDGE3296798,108971781IBM,
BDGE9616744,108971781IBM,
BDGE7457665,108971781IBM,
BDGE1692928,108971781IBM,
BDGE2336188,108971781IBM,
BDGE1896386,108971781IBM,
BDGE8378487,108971781IBM,
BDGE7316244,001338781IBM,
BDGE7662283,001338781IBM,
BDGE3998266,001338781IBM,
BDGE8995378,001338781IBM,
BDGE1162595,001338781IBM,
BDGE8693559,001338781IBM,
BDGE6586372,001338781IBM,
BDGE2274521,001338781IBM,
BDGE5825952,001338781IBM,
BDGE9753845,000134781IBM,
BDGE3847927,000134781IBM,
BDGE7528119,000134781IBM,
BDGE3529981,000134781IBM,
BDGE2596437,000134781IBM,
BDGE2296293,000134781IBM,
BDGE6216176,000134781IBM,
BDGE7581979,000134781IBM,
BDGE4984413,000134781IBM,
BDGE1213196,104057781IBM,
BDGE4428525,001404781IBM,
BDGE7539465,001404781IBM,
BDGE1136737,001404781IBM,
BDGE8121134,001404781IBM,
BDGE2917446,001404781IBM,
BDGE2789753,001404781IBM,
BDGE6619411,001404781IBM,
BDGE6396363,001404781IBM,
BDGE7786887,001404781IBM,
BDGE5878394,001404781IBM,
BDGE9817662,001404781IBM,
BDGE6747736,077403781IBM,
BDGE1419752,077403781IBM,
BDGE3787871,077403781IBM,
BDGE1455769,077403781IBM,
BDGE3272559,077403781IBM,
BDGE5187154,075879781IBM,
BDGE4842738,075879781IBM,
BDGE2112721,075879781IBM,
BDGE8921625,075879781IBM,
BDGE9929988,075879781IBM,
BDGE7192679,075879781IBM,
BDGE4544823,075879781IBM,
BDGE8485326,075879781IBM,
BDGE1576613,075879781IBM,
BDGE7743483,075879781IBM,
BDGE3839427,080837781IBM,
BDGE6736984,080837781IBM,
BDGE6416747,080837781IBM,
BDGE6476896,080837781IBM,
BDGE1837877,080837781IBM,
BDGE3629787,001966781IBM,
BDGE6373668,001966781IBM,
BDGE9149985,001966781IBM,
BDGE8924936,001966781IBM,
BDGE9365722,001966781IBM,
BDGE7198189,001966781IBM,
BDGE4572742,001966781IBM,
BDGE1428218,001966781IBM,
BDGE1927541,000612781IBM,
BDGE1549135,000612781IBM,
BDGE3875417,000612781IBM,
BDGE6233161,000612781IBM,
BDGE6742159,000612781IBM,
BDGE8566417,000612781IBM,
BDGE1994599,000612781IBM,
BDGE8691728,000612781IBM,
BDGE4928878,000612781IBM,
BDGE9297362,000612781IBM,
BDGE9491141,000612781IBM,
BDGE8631254,000612781IBM,
BDGE4358216,000612781IBM,
BDGE3792975,000612781IBM,
BDGE3187829,000612781IBM,
BDGE3629665,000612781IBM,
BDGE7152344,000612781IBM,
BDGE6486617,000612781IBM,
BDGE4337358,000612781IBM,
BDGE7782979,000612781IBM,
BDGE9268495,109322781IBM,
BDGE5478327,109322781IBM,
BDGE8482236,109322781IBM,
BDGE9964791,109322781IBM,
BDGE5154967,109322781IBM,
BDGE8291839,109322781IBM,
BDGE5774832,108120781IBM,
BDGE5422184,108120781IBM,
BDGE6129987,108120781IBM,
BDGE4778428,108120781IBM,
BDGE2784116,001637781IBM,
BDGE6759427,001637781IBM,
BDGE8558432,001637781IBM,
BDGE5337494,001637781IBM,
BDGE1843591,001637781IBM,
BDGE8418555,097043781IBM,
BDGE3156781,097043781IBM,
BDGE2563372,097043781IBM,
BDGE5235219,097043781IBM,
BDGE8876213,097043781IBM,
BDGE1225933,097043781IBM,
BDGE2572835,097043781IBM,
BDGE7825666,097043781IBM,
BDGE4219439,097043781IBM,
BDGE1553351,097043781IBM,
BDGE5769134,097043781IBM,
BDGE8466719,097043781IBM,
BDGE2277857,097043781IBM,
BDGE2478131,097043781IBM,
BDGE4193254,097043781IBM,
BDGE9693828,104033781IBM,
BDGE5374274,104033781IBM,
BDGE7359538,104033781IBM,
BDGE9199367,104033781IBM,
BDGE5891682,001372781IBM,
BDGE6252774,001372781IBM,
BDGE5147719,001372781IBM,
BDGE7747946,001372781IBM,
BDGE6291485,001372781IBM,
BDGE4138133,001372781IBM,
BDGE5145315,001372781IBM,
BDGE9645219,001372781IBM,
BDGE6374558,001372781IBM,
BDGE8285359,076180781IBM,
BDGE8291389,076180781IBM,
BDGE8231278,076180781IBM,
BDGE6971925,076180781IBM,
BDGE7533482,076180781IBM,
BDGE7458232,076180781IBM,
BDGE4568862,076180781IBM,
BDGE1477296,076180781IBM,
BDGE5248828,076180781IBM,
BDGE2141142,076180781IBM,
BDGE7594148,076180781IBM,
BDGE4588938,076180781IBM,
BDGE2498696,076180781IBM,
BDGE7827782,076180781IBM,
BDGE4282869,076180781IBM,
BDGE6221591,076180781IBM,
BDGE8333951,076180781IBM,
BDGE6844543,076180781IBM,
BDGE2364172,076180781IBM,
BDGE6634689,076180781IBM,
BDGE4492975,076180781IBM,
BDGE1876322,076180781IBM,
BDGE3257137,076180781IBM,
BDGE4887917,076180781IBM,
BDGE6827897,076180781IBM,
BDGE5111197,076180781IBM,
BDGE5831892,076180781IBM,
BDGE2486252,076180781IBM,
BDGE9978881,076180781IBM,
BDGE7945776,076180781IBM,
BDGE9866653,076180781IBM,
BDGE1422629,076180781IBM,
BDGE7378147,076180781IBM,
BDGE3453349,076180781IBM,
BDGE4415141,076180781IBM,
BDGE9692581,076180781IBM,
BDGE8967681,076180781IBM,
BDGE6269142,076180781IBM,
BDGE6194248,076180781IBM,
BDGE9153657,076180781IBM,
BDGE3486462,076180781IBM,
BDGE8839132,076180781IBM,
BDGE8474691,076180781IBM,
BDGE5949414,076180781IBM,
BDGE3524463,076180781IBM,
BDGE5698858,076180781IBM,
BDGE3878225,076180781IBM,
BDGE2212974,076180781IBM,
BDGE7646719,076180781IBM,
BDGE2665724,076180781IBM,
BDGE2613853,076180781IBM,
BDGE5526873,076180781IBM,
BDGE9174837,076180781IBM,
BDGE9865292,076180781IBM,
BDGE5517857,076180781IBM,
BDGE3975934,076180781IBM,
BDGE8198215,076180781IBM,
BDGE8681746,076180781IBM,
BDGE2182837,076180781IBM,
BDGE2332369,076180781IBM,
BDGE6316492,076180781IBM,
BDGE8539223,076180781IBM,
BDGE6824896,076180781IBM,
BDGE8482719,076180781IBM,
BDGE8691759,076180781IBM,
BDGE7766542,076180781IBM,
BDGE7475577,076180781IBM,
BDGE6292546,076180781IBM,
BDGE2466744,076180781IBM,
BDGE3778954,076180781IBM,
BDGE3476734,076180781IBM,
BDGE4497236,076180781IBM,
BDGE7321634,076180781IBM,
BDGE2842891,076180781IBM,
BDGE5812312,076180781IBM,
BDGE4831452,076180781IBM,
BDGE8376927,076180781IBM,
BDGE6799582,076180781IBM,
BDGE6832587,076180781IBM,
BDGE6238458,076180781IBM,
BDGE4729394,076180781IBM,
BDGE2988979,076180781IBM,
BDGE1586875,076180781IBM,
BDGE9544837,076180781IBM,
BDGE5333164,076180781IBM,
BDGE6254259,076180781IBM,
BDGE4127416,076180781IBM,
BDGE2877491,076180781IBM,
BDGE6123775,076180781IBM,
BDGE3452372,076180781IBM,
BDGE9899858,076180781IBM,
BDGE4156546,076180781IBM,
BDGE9983858,076180781IBM,
BDGE5666593,076180781IBM,
BDGE9543785,076180781IBM,
BDGE9163531,070246781IBM,
BDGE5881767,070246781IBM,
BDGE7972842,070246781IBM,
BDGE7849456,070246781IBM,
BDGE2274862,079350781IBM,
BDGE4919457,079350781IBM,
BDGE2121941,079350781IBM,
BDGE5363736,079350781IBM,
BDGE8584377,079350781IBM,
BDGE2744448,079350781IBM,
BDGE6525728,079350781IBM,
BDGE2424641,079350781IBM,
BDGE1739627,079350781IBM,
BDGE2962376,104715781IBM,
BDGE6732493,104715781IBM,
BDGE3889781,104715781IBM,
BDGE6762438,104715781IBM,
BDGE5985969,104715781IBM,
BDGE4698661,104715781IBM,
BDGE4329259,070510781IBM,
BDGE9724672,070510781IBM,
BDGE6577182,070510781IBM,
BDGE7444527,070510781IBM,
BDGE6881418,07882A781IBM,
BDGE2491939,07882A781IBM,
BDGE3698745,07882A781IBM,
BDGE8115893,07882A781IBM,
BDGE3126322,07882A781IBM,
BDGE8143584,07882A781IBM,
BDGE2942361,000149781IBM,
BDGE4189585,000149781IBM,
BDGE9426674,000149781IBM,
BDGE8183242,000149781IBM,
BDGE7439656,000149781IBM,
BDGE1829522,041697781IBM,
BDGE7977986,041697781IBM,
BDGE4912468,041697781IBM,
BDGE6543213,041697781IBM,
BDGE3124815,041697781IBM,
BDGE7475358,041697781IBM,
BDGE3175684,041697781IBM,
BDGE1947522,041697781IBM,
BDGE5128368,003037781IBM,
BDGE5166356,003037781IBM,
BDGE8873653,003037781IBM,
BDGE1955172,003037781IBM,
BDGE4474656,003037781IBM,
BDGE4999166,003037781IBM,
BDGE2333992,003037781IBM,
BDGE6995496,003037781IBM,
BDGE4892154,003037781IBM,
BDGE9349639,003037781IBM,
BDGE5846564,000464781IBM,
BDGE9628542,000464781IBM,
BDGE2368688,000464781IBM,
BDGE4931224,070914781IBM,
BDGE6427712,070914781IBM,
BDGE2247446,070914781IBM,
BDGE8657447,070914781IBM,
BDGE7513549,070914781IBM,
BDGE4391469,070914781IBM,
BDGE2769172,070914781IBM,
BDGE3668644,070914781IBM,
BDGE5171998,070914781IBM,
BDGE3715864,070914781IBM,
BDGE3874228,070914781IBM,
BDGE4939638,070914781IBM,
BDGE1239838,070914781IBM,
BDGE1863377,070914781IBM,
BDGE4946414,070914781IBM,
BDGE2378582,06570B781IBM,
BDGE9426455,06570B781IBM,
BDGE8886178,06570B781IBM,
BDGE7531889,06570B781IBM,
BDGE7596869,06570B781IBM,
BDGE7956186,06570B781IBM,
BDGE2397631,06570B781IBM,
BDGE9697736,06570B781IBM,
BDGE9644443,06570B781IBM,
BDGE4818372,06570B781IBM,
BDGE1444317,06570B781IBM,
BDGE1855896,06570B781IBM,
BDGE6291853,06570B781IBM,
BDGE8595454,06570B781IBM,
BDGE1467525,06570B781IBM,
BDGE3548348,06570B781IBM,
BDGE4922536,06570B781IBM,
BDGE6222121,06570B781IBM,
